street;housenumber;postcode;suburb;city;lon;lat;full
Prenzlauer Allee; 223; 10405; Prenzlauer Berg; Berlin; 13.4208063; 52.5342092
Schönhauser Allee; 173; 10119; Prenzlauer Berg; Berlin; 13.4121437; 52.5324390
Greifswalder Straße; 29; 10405; Prenzlauer Berg; Berlin; 13.4296923; 52.5318854
Danziger Straße; 5; 10435; Prenzlauer Berg; Berlin; 13.4136373; 52.5409303
Prenzlauer Berg; 15; 10405; Prenzlauer Berg; Berlin; 13.4213628; 52.5280456
Prenzlauer Berg; 16; 10405; Prenzlauer Berg; Berlin; 13.4216546; 52.5278957
Kastanienallee; 23; 10435; Prenzlauer Berg; Berlin; 13.4086660; 52.5378458
Kastanienallee; 88; 10435; Prenzlauer Berg; Berlin; 13.4088805; 52.5375782
Prenzlauer Allee; 90; 10409; ; Berlin; 13.4287108; 52.5458391
Eberswalder Straße; 26; 10437; Prenzlauer Berg; Berlin; 13.4112887; 52.5412538
Eberswalder Straße; 26; 10437; Prenzlauer Berg; Berlin; 13.4114721; 52.5412362
Eberswalder Straße; 27; 10437; Prenzlauer Berg; Berlin; 13.4111238; 52.5412877
Erich-Weinert-Straße; 82; 10439; Prenzlauer Berg; Berlin; 13.4270247; 52.5482453
Belforter Straße; 20; 10405; Prenzlauer Berg; Berlin; 13.4196073; 52.5320546
Schönhauser Allee; 45a; 10437; Prenzlauer Berg; Berlin; 13.4125421; 52.5416294
Schönhauser Allee; 46a; 10437; Prenzlauer Berg; Berlin; 13.4125548; 52.5418239
Schönhauser Allee; 48; 10437; Prenzlauer Berg; Berlin; 13.4125873; 52.5422227
Schönhauser Allee; 48; 10437; Prenzlauer Berg; Berlin; 13.4127111; 52.5421277
Schönhauser Allee; 50; 10437; Prenzlauer Berg; Berlin; 13.4126122; 52.5425262
Schönhauser Allee; 52; 10437; Prenzlauer Berg; Berlin; 13.4126424; 52.5429004
Danziger Straße; 17; 10435; Prenzlauer Berg; Berlin; 13.4154870; 52.5407100
Heinrich-Roller-Straße; 9; 10405; Prenzlauer Berg; Berlin; 13.4246124; 52.5298995
Oderberger Straße; 4; 10435; Prenzlauer Berg; Berlin; 13.4108986; 52.5382931
Prenzlauer Promenade; 109; 13189; ; Berlin; 13.4282466; 52.5714837
Prenzlauer Promenade; 108; 13189; ; Berlin; 13.4282475; 52.5716263
Eberswalder Straße; 4; 10437; Prenzlauer Berg; Berlin; 13.4060630; 52.5405580
Pasteurstraße; 34; 10407; Prenzlauer Berg; Berlin; 13.4360700; 52.5321600
Cohnstraße; 10; 10409; Prenzlauer Berg; Berlin; 13.4457327; 52.5473353
Cohnstraße; 2; 10409; Prenzlauer Berg; Berlin; 13.4464476; 52.5469988
Cohnstraße; 4; 10409; Prenzlauer Berg; Berlin; 13.4462530; 52.5470904
Cohnstraße; 6; 10409; Prenzlauer Berg; Berlin; 13.4460832; 52.5471703
Cohnstraße; 8; 10409; Prenzlauer Berg; Berlin; 13.4459055; 52.5472539
Schivelbeiner Straße; 30; 10439; Prenzlauer Berg; Berlin; 13.4070098; 52.5509556
Schivelbeiner Straße; 31; 10439; Prenzlauer Berg; Berlin; 13.4072119; 52.5509432
Schivelbeiner Straße; 32; 10439; Prenzlauer Berg; Berlin; 13.4075517; 52.5509215
Schivelbeiner Straße; 33; 10439; Prenzlauer Berg; Berlin; 13.4077524; 52.5509074
Schivelbeiner Straße; 11; 10439; Prenzlauer Berg; Berlin; 13.4076360; 52.5512461
Schivelbeiner Straße; 43; 10439; Prenzlauer Berg; Berlin; 13.4115597; 52.5506277
Käthe-Niederkirchner-Straße; 16; 10407; Prenzlauer Berg; Berlin; 13.4326228; 52.5300330
Käthe-Niederkirchner-Straße; 22; 10407; Prenzlauer Berg; Berlin; 13.4338781; 52.5297719
Zehdenicker Straße; 1; 10119; Prenzlauer Berg; Berlin; 13.4072997; 52.5298165
Christinenstraße; 39; 10119; Prenzlauer Berg; Berlin; 13.4075821; 52.5299458
Christinenstraße; 40; 10119; Prenzlauer Berg; Berlin; 13.4075245; 52.5298440
Fehrbelliner Straße; 92; 10119; Prenzlauer Berg; Berlin; 13.4080460; 52.5313908
Käthe-Niederkirchner-Straße; 34; 10407; Prenzlauer Berg; Berlin; 13.4302511; 52.5312828
Käthe-Niederkirchner-Straße; 14; 10407; Prenzlauer Berg; Berlin; 13.4315662; 52.5304811
Esmarchstraße; 1A; 10407; Prenzlauer Berg; Berlin; 13.4308206; 52.5313100
Esmarchstraße; 10; 10407; Prenzlauer Berg; Berlin; 13.4327983; 52.5329312
Esmarchstraße; 11; 10407; Prenzlauer Berg; Berlin; 13.4328889; 52.5330819
Esmarchstraße; 12; 10407; Prenzlauer Berg; Berlin; 13.4330583; 52.5332225
Esmarchstraße; 13; 10407; Prenzlauer Berg; Berlin; 13.4331885; 52.5333295
Esmarchstraße; 7; 10407; Prenzlauer Berg; Berlin; 13.4320259; 52.5323568
Esmarchstraße; 8; 10407; Prenzlauer Berg; Berlin; 13.4321659; 52.5324895
Esmarchstraße; 9; 10407; Prenzlauer Berg; Berlin; 13.4323027; 52.5326064
Esmarchstraße; 22; 10407; Prenzlauer Berg; Berlin; 13.4315634; 52.5323211
Esmarchstraße; 19; 10407; Prenzlauer Berg; Berlin; 13.4320487; 52.5327292
Esmarchstraße; 23; 10407; Prenzlauer Berg; Berlin; 13.4311308; 52.5318859
Esmarchstraße; 24; 10407; Prenzlauer Berg; Berlin; 13.4310037; 52.5317849
Esmarchstraße; 25; 10407; Prenzlauer Berg; Berlin; 13.4308507; 52.5316482
Esmarchstraße; 26; 10407; Prenzlauer Berg; Berlin; 13.4307074; 52.5315154
Esmarchstraße; 27; 10407; Prenzlauer Berg; Berlin; 13.4305315; 52.5313669
Marienburger Straße; 38; 10405; Prenzlauer Berg; Berlin; 13.4251111; 52.5346887
Marienburger Straße; 39; 10405; Prenzlauer Berg; Berlin; 13.4249546; 52.5347446
Marienburger Straße; 38; 10405; Prenzlauer Berg; Berlin; 13.4251634; 52.5346703
Marienburger Straße; 40; 10405; Prenzlauer Berg; Berlin; 13.4247548; 52.5348133
Marienburger Straße; 7; 10405; Prenzlauer Berg; Berlin; 13.4240127; 52.5347991
Cantianstraße; 21; 10437; Prenzlauer Berg; Berlin; 13.4096557; 52.5471276
Czarnikauer Straße; 16; 10439; Prenzlauer Berg; Berlin; 13.4047865; 52.5533646
Czarnikauer Straße; 16A; 10439; Prenzlauer Berg; Berlin; 13.4050520; 52.5533464
Heinrich-Roller-Straße; 9; 10405; Prenzlauer Berg; Berlin; 13.4245765; 52.5298844
Bötzowstraße; 27; 10407; Prenzlauer Berg; Berlin; 13.4338311; 52.5316364
Greifswalder Straße; 89; 10409; Prenzlauer Berg; Berlin; 13.4416025; 52.5430469
Greifswalder Straße; 90; 10409; Prenzlauer Berg; Berlin; 13.4427548; 52.5435672
Greifswalder Straße; 159; 10409; Prenzlauer Berg; Berlin; 13.4404469; 52.5430147
Greifswalder Straße; 90; 10409; Prenzlauer Berg; Berlin; 13.4423243; 52.5435659
Greifswalder Straße; 90; 10409; Prenzlauer Berg; Berlin; 13.4430015; 52.5435155
Greifswalder Straße; 29; 10405; Prenzlauer Berg; Berlin; 13.4288704; 52.5322456
Chrysanthemenstraße; 10; 10407; Prenzlauer Berg; Berlin; 13.4608650; 52.5304916
Syringenweg; 10; 10407; Prenzlauer Berg; Berlin; 13.4585674; 52.5312719
Oderbruchstraße; 11; 10407; Prenzlauer Berg; Berlin; 13.4611465; 52.5304209
Syringenweg; 11; 10407; Prenzlauer Berg; Berlin; 13.4587718; 52.5312433
Oderbruchstraße; 13; 10407; Prenzlauer Berg; Berlin; 13.4613295; 52.5307574
Oderbruchstraße; 15; 10407; Prenzlauer Berg; Berlin; 13.4611130; 52.5308125
Oleanderstraße; 15; 10407; Prenzlauer Berg; Berlin; 13.4604791; 52.5317142
Oderbruchstraße; 17; 10407; Prenzlauer Berg; Berlin; 13.4608827; 52.5308808
Oleanderstraße; 17; 10407; Prenzlauer Berg; Berlin; 13.4606504; 52.5316687
Schneeglöckchenstraße; 17; 10407; Prenzlauer Berg; Berlin; 13.4591444; 52.5309574
Oleanderstraße; 18; 10407; Prenzlauer Berg; Berlin; 13.4604634; 52.5314364
Oderbruchstraße; 19; 10407; Prenzlauer Berg; Berlin; 13.4606642; 52.5309371
Oleanderstraße; 19; 10407; Prenzlauer Berg; Berlin; 13.4608689; 52.5316053
Schneeglöckchenstraße; 19; 10407; Prenzlauer Berg; Berlin; 13.4594141; 52.5309191
Syringenweg; 2; 10407; Prenzlauer Berg; Berlin; 13.4580055; 52.5309341
Oleanderstraße; 20; 10407; Prenzlauer Berg; Berlin; 13.4609024; 52.5313107
Schneeglöckchenstraße; 20; 10407; Prenzlauer Berg; Berlin; 13.4597803; 52.5305514
Oderbruchstraße; 21; 10407; Prenzlauer Berg; Berlin; 13.4618984; 52.5316184
Oleanderstraße; 22; 10407; Prenzlauer Berg; Berlin; 13.4611406; 52.5312436
Schneeglöckchenstraße; 22; 10407; Prenzlauer Berg; Berlin; 13.4598866; 52.5307622
Oderbruchstraße; 23; 10407; Prenzlauer Berg; Berlin; 13.4616740; 52.5316771
Oleanderstraße; 24; 10407; Prenzlauer Berg; Berlin; 13.4613571; 52.5311873
Oderbruchstraße; 25; 10407; Prenzlauer Berg; Berlin; 13.4614457; 52.5317406
Oleanderstraße; 26; 10407; Prenzlauer Berg; Berlin; 13.4616091; 52.5311131
Schneeglöckchenstraße; 26; 10407; Prenzlauer Berg; Berlin; 13.4601326; 52.5312436
Oderbruchstraße; 27; 10407; Prenzlauer Berg; Berlin; 13.4612154; 52.5318017
Oderbruchstraße; 29; 10407; Prenzlauer Berg; Berlin; 13.4621583; 52.5319609
Chrysanthemenstraße; 3; 10407; Prenzlauer Berg; Berlin; 13.4604102; 52.5308760
Syringenweg; 3; 10407; Prenzlauer Berg; Berlin; 13.4582130; 52.5309051
Oderbruchstraße; 31; 10407; Prenzlauer Berg; Berlin; 13.4619260; 52.5320220
Oderbruchstraße; 33; 10407; Prenzlauer Berg; Berlin; 13.4617055; 52.5320795
Maiglöckchenstraße; 34; 10407; Prenzlauer Berg; Berlin; 13.4611370; 52.5327169
Oderbruchstraße; 35; 10407; Prenzlauer Berg; Berlin; 13.4614811; 52.5321418
Maiglöckchenstraße; 36; 10407; Prenzlauer Berg; Berlin; 13.4613368; 52.5326565
Maiglöckchenstraße; 38; 10407; Prenzlauer Berg; Berlin; 13.4617519; 52.5325133
Chrysanthemenstraße; 4; 10407; Prenzlauer Berg; Berlin; 13.4602193; 52.5306664
Syringenweg; 4; 10407; Prenzlauer Berg; Berlin; 13.4584242; 52.5308755
Maiglöckchenstraße; 40; 10407; Prenzlauer Berg; Berlin; 13.4619778; 52.5324492
Maiglöckchenstraße; 42; 10407; Prenzlauer Berg; Berlin; 13.4622051; 52.5323912
Maiglöckchenstraße; 44; 10407; Prenzlauer Berg; Berlin; 13.4624357; 52.5323296
Oderbruchstraße; 5; 10407; Prenzlauer Berg; Berlin; 13.4608157; 52.5299790
Syringenweg; 5; 10407; Prenzlauer Berg; Berlin; 13.4586312; 52.5308465
Chrysanthemenstraße; 6; 10407; Prenzlauer Berg; Berlin; 13.4604456; 52.5306089
Oderbruchstraße; 7; 10407; Prenzlauer Berg; Berlin; 13.4609004; 52.5301000
Chrysanthemenstraße; 8; 10407; Prenzlauer Berg; Berlin; 13.4606386; 52.5305538
Syringenweg; 8; 10407; Prenzlauer Berg; Berlin; 13.4581612; 52.5313287
Oderbruchstraße; 9; 10407; Prenzlauer Berg; Berlin; 13.4610067; 52.5302221
Syringenweg; 9; 10407; Prenzlauer Berg; Berlin; 13.4583710; 52.5312993
Glaßbrennerstraße; 1; 10439; Prenzlauer Berg; Berlin; 13.4220897; 52.5515958
Glaßbrennerstraße; 10; 10439; Prenzlauer Berg; Berlin; 13.4228780; 52.5518626
Glaßbrennerstraße; 11; 10439; Prenzlauer Berg; Berlin; 13.4226326; 52.5521027
Glaßbrennerstraße; 12; 10439; Prenzlauer Berg; Berlin; 13.4229816; 52.5519527
Glaßbrennerstraße; 13; 10439; Prenzlauer Berg; Berlin; 13.4227506; 52.5522090
Glaßbrennerstraße; 14; 10439; Prenzlauer Berg; Berlin; 13.4230635; 52.5520331
Glaßbrennerstraße; 15; 10439; Prenzlauer Berg; Berlin; 13.4228583; 52.5523129
Glaßbrennerstraße; 16; 10439; Prenzlauer Berg; Berlin; 13.4231714; 52.5521284
Glaßbrennerstraße; 17; 10439; Prenzlauer Berg; Berlin; 13.4229498; 52.5524279
Glaßbrennerstraße; 18; 10439; Prenzlauer Berg; Berlin; 13.4232663; 52.5522132
Varnhagenstraße; 19; 10439; Prenzlauer Berg; Berlin; 13.4242881; 52.5510799
Glaßbrennerstraße; 2; 10439; Prenzlauer Berg; Berlin; 13.4224999; 52.5515068
Glaßbrennerstraße; 20; 10439; Prenzlauer Berg; Berlin; 13.4233583; 52.5523077
Varnhagenstraße; 21; 10439; Prenzlauer Berg; Berlin; 13.4243880; 52.5511978
Glaßbrennerstraße; 22; 10439; Prenzlauer Berg; Berlin; 13.4234546; 52.5523951
Varnhagenstraße; 23; 10439; Prenzlauer Berg; Berlin; 13.4244840; 52.5512742
Varnhagenstraße; 25; 10439; Prenzlauer Berg; Berlin; 13.4245816; 52.5513605
Varnhagenstraße; 27; 10439; Prenzlauer Berg; Berlin; 13.4246852; 52.5514560
Varnhagenstraße; 29; 10439; Prenzlauer Berg; Berlin; 13.4247841; 52.5515419
Glaßbrennerstraße; 3; 10439; Prenzlauer Berg; Berlin; 13.4221893; 52.5516836
Varnhagenstraße; 31; 10439; Prenzlauer Berg; Berlin; 13.4248895; 52.5516345
Varnhagenstraße; 33; 10439; Prenzlauer Berg; Berlin; 13.4249911; 52.5517303
Varnhagenstraße; 35; 10439; Prenzlauer Berg; Berlin; 13.4251007; 52.5518283
Varnhagenstraße; 37; 10439; Prenzlauer Berg; Berlin; 13.4251915; 52.5519154
Varnhagenstraße; 39; 10439; Prenzlauer Berg; Berlin; 13.4253092; 52.5519983
Glaßbrennerstraße; 4; 10439; Prenzlauer Berg; Berlin; 13.4225674; 52.5515785
Glaßbrennerstraße; 5; 10439; Prenzlauer Berg; Berlin; 13.4223012; 52.5517899
Glaßbrennerstraße; 6; 10439; Prenzlauer Berg; Berlin; 13.4226796; 52.5516817
Glaßbrennerstraße; 7; 10439; Prenzlauer Berg; Berlin; 13.4224110; 52.5518938
Glaßbrennerstraße; 8; 10439; Prenzlauer Berg; Berlin; 13.4227731; 52.5517612
Glaßbrennerstraße; 9; 10439; Prenzlauer Berg; Berlin; 13.4225370; 52.5520026
Dänenstraße; 12; 10439; Prenzlauer Berg; Berlin; 13.4089874; 52.5501108
Zehdenicker Straße; 26a; 10119; Prenzlauer Berg; Berlin; 13.4063789; 52.5301246
Zehdenicker Straße; 28a; 10119; Prenzlauer Berg; Berlin; 13.4066560; 52.5299672
Immanuelkirchstraße; 20; 10405; Prenzlauer Berg; Berlin; 13.4266962; 52.5317829
Greifswalder Straße; 207B; 10405; Prenzlauer Berg; Berlin; 13.4284991; 52.5326911
Greifswalder Straße; 208a; 10405; Prenzlauer Berg; Berlin; 13.4284129; 52.5326157
Immanuelkirchstraße; 21; 10405; Prenzlauer Berg; Berlin; 13.4263674; 52.5318993
Greifswalder Straße; 210; 10405; Prenzlauer Berg; Berlin; 13.4280167; 52.5322698
Greifswalder Straße; 212; 10405; Prenzlauer Berg; Berlin; 13.4277122; 52.5320091
Greifswalder Straße; 213; 10405; Prenzlauer Berg; Berlin; 13.4275774; 52.5318911
Immanuelkirchstraße; 22; 10405; Prenzlauer Berg; Berlin; 13.4261491; 52.5319649
Immanuelkirchstraße; 24; 10405; Prenzlauer Berg; Berlin; 13.4256533; 52.5321452
Immanuelkirchstraße; 25; 10405; Prenzlauer Berg; Berlin; 13.4254134; 52.5322223
Immanuelkirchstraße; 26; 10405; Prenzlauer Berg; Berlin; 13.4251897; 52.5323059
Immanuelkirchstraße; 27; 10405; Prenzlauer Berg; Berlin; 13.4249553; 52.5323911
Greifswalder Straße; 211; 10405; Prenzlauer Berg; Berlin; 13.4278672; 52.5321855
Husemannstraße; 3; 10435; Prenzlauer Berg; Berlin; 13.4172049; 52.5372817
Greifswalder Straße; 208; 10405; Prenzlauer Berg; Berlin; 13.4274283; 52.5327955
Kopenhagener Straße; 18; 10437; Prenzlauer Berg; Berlin; 13.4071943; 52.5491283
Kopenhagener Straße; 19; 10437; Prenzlauer Berg; Berlin; 13.4069188; 52.5491074
Kopenhagener Straße; 26; 10437; Prenzlauer Berg; Berlin; 13.4050209; 52.5489325
Ystader Straße; 9; 10437; Prenzlauer Berg; Berlin; 13.4048522; 52.5490690
Gaudystraße; 15; 10437; Prenzlauer Berg; Berlin; 13.4082246; 52.5461558
Gaudystraße; 16a; 10437; Prenzlauer Berg; Berlin; 13.4076989; 52.5461073
Gaudystraße; 16b; 10437; Prenzlauer Berg; Berlin; 13.4074747; 52.5460785
Gaudystraße; 17; 10437; Prenzlauer Berg; Berlin; 13.4071583; 52.5460285
Gaudystraße; 17a; 10437; Prenzlauer Berg; Berlin; 13.4069166; 52.5459861
Cantianstraße; 21; 10437; Prenzlauer Berg; Berlin; 13.4094827; 52.5470693
Cantianstraße; 22; 10437; Prenzlauer Berg; Berlin; 13.4096073; 52.5468042
Cantianstraße; 23; 10437; Prenzlauer Berg; Berlin; 13.4097493; 52.5465421
Greifswalder Straße; 35; 10405; Prenzlauer Berg; Berlin; 13.4303646; 52.5334496
Greifswalder Straße; 40; 10405; Prenzlauer Berg; Berlin; 13.4310652; 52.5340482
Am Falkplatz; 5; 10437; Prenzlauer Berg; Berlin; 13.4057582; 52.5467285
Sonnenburger Straße; 56; 10437; Prenzlauer Berg; Berlin; 13.4076142; 52.5465648
Sonnenburger Straße; 58; 10437; Prenzlauer Berg; Berlin; 13.4076466; 52.5467300
Sonnenburger Straße; 60; 10437; Prenzlauer Berg; Berlin; 13.4076591; 52.5468618
Käthe-Niederkirchner-Straße; 1; 10407; Prenzlauer Berg; Berlin; 13.4285755; 52.5317230
Greifswalder Straße; 26; 10405; Prenzlauer Berg; Berlin; 13.4283625; 52.5317230
Metzer Straße; 45; 10405; Prenzlauer Berg; Berlin; 13.4135850; 52.5326916
Prenzlauer Straße; 88a; 16348; ; Wandlitz; 13.4347420; 52.7209711
Prenzlauer Promenade; 45; 13089; ; Berlin; 13.4290069; 52.5609007
Prenzlauer Promenade; 45; 13089; ; Berlin; 13.4290686; 52.5608876
Prenzlauer Straße; 29c; 16348; ; Wandlitz; 13.4343391; 52.7209165
Prenzlauer Straße; 29b; 16348; ; Wandlitz; 13.4342214; 52.7211666
Erich-Weinert-Straße; 143; 10409; Prenzlauer Berg; Berlin; 13.4398535; 52.5441245
Eldenaer Straße; 55; 10247; Prenzlauer Berg; Berlin; 13.4594388; 52.5205350
Kopenhagener Straße; 2; 10437; Prenzlauer Berg; Berlin; 13.4126327; 52.5488039
Kopenhagener Straße; 3; 10437; Prenzlauer Berg; Berlin; 13.4123255; 52.5488469
Belforter Straße; 29; 10405; Prenzlauer Berg; Berlin; 13.4158132; 52.5335882
Seelower Straße; 1; 10439; Prenzlauer Berg; Berlin; 13.4104920; 52.5500990
Seelower Straße; 3; 10439; Prenzlauer Berg; Berlin; 13.4105752; 52.5505887
Hufelandstraße; 49; 10407; Prenzlauer Berg; Berlin; 13.4368582; 52.5299088
Hufelandstraße; 47; 10407; Prenzlauer Berg; Berlin; 13.4365320; 52.5300537
Hufelandstraße; 45; 10407; Prenzlauer Berg; Berlin; 13.4365534; 52.5301913
Hufelandstraße; 45A; 10407; Prenzlauer Berg; Berlin; 13.4366408; 52.5303422
Hufelandstraße; 51; 10407; Prenzlauer Berg; Berlin; 13.4370976; 52.5298024
Prenzlauer Allee; 35; 10405; ; Berlin; 13.4219885; 52.5349287
Bötzowstraße; 33; 10407; Prenzlauer Berg; Berlin; 13.4344460; 52.5320983
Greifswalder Straße; 223; 10405; Prenzlauer Berg; Berlin; 13.4257574; 52.5303825
Danziger Straße; 129; 10407; Prenzlauer Berg; Berlin; 13.4349543; 52.5356358
Eldenaer Straße; 44; 10247; Prenzlauer Berg; Berlin; 13.4614384; 52.5202686
Dunckerstraße; 48A; 10439; Prenzlauer Berg; Berlin; 13.4282766; 52.5510076
Dunckerstraße; 49A; 10439; Prenzlauer Berg; Berlin; 13.4280644; 52.5507842
Dunckerstraße; 50A; 10439; Prenzlauer Berg; Berlin; 13.4278549; 52.5505420
Dunckerstraße; 59A; 10439; Prenzlauer Berg; Berlin; 13.4260000; 52.5485335
Dunckerstraße; 59B; 10439; Prenzlauer Berg; Berlin; 13.4258560; 52.5483736
Dunckerstraße; 59C; 10439; Prenzlauer Berg; Berlin; 13.4257345; 52.5482386
Dunckerstraße; 59D; 10439; Prenzlauer Berg; Berlin; 13.4255786; 52.5481649
Dunckerstraße; 65; 10439; Prenzlauer Berg; Berlin; 13.4232709; 52.5455800
Dunckerstraße; 66; 10437; Prenzlauer Berg; Berlin; 13.4232059; 52.5455021
Kanzowstraße; 18; 10439; Prenzlauer Berg; Berlin; 13.4270216; 52.5449008
Kanzowstraße; 17; 10439; Prenzlauer Berg; Berlin; 13.4268671; 52.5449675
Kanzowstraße; 1; 10439; Prenzlauer Berg; Berlin; 13.4268380; 52.5452050
Kanzowstraße; 3; 10439; Prenzlauer Berg; Berlin; 13.4263939; 52.5453938
Kanzowstraße; 3A; 10439; Prenzlauer Berg; Berlin; 13.4261735; 52.5454892
Schönhauser Allee; 107; 10439; Prenzlauer Berg; Berlin; 13.4138216; 52.5518731
Schönhauser Allee; 109; 10439; Prenzlauer Berg; Berlin; 13.4137416; 52.5514338
Schönhauser Allee; 110; 10439; Prenzlauer Berg; Berlin; 13.4137069; 52.5512432
Schönhauser Allee; 111; 10439; Prenzlauer Berg; Berlin; 13.4136819; 52.5511058
Kanzowstraße; 10; 10439; Prenzlauer Berg; Berlin; 13.4244172; 52.5459711
Kanzowstraße; 11; 10439; Prenzlauer Berg; Berlin; 13.4248926; 52.5457786
Kanzowstraße; 13a; 10439; Prenzlauer Berg; Berlin; 13.4254858; 52.5455550
Kanzowstraße; 13b; 10439; Prenzlauer Berg; Berlin; 13.4254956; 52.5455507
Kanzowstraße; 13c; 10439; Prenzlauer Berg; Berlin; 13.4257085; 52.5454596
Kanzowstraße; 14a; 10439; Prenzlauer Berg; Berlin; 13.4258287; 52.5454081
Kanzowstraße; 14b; 10439; Prenzlauer Berg; Berlin; 13.4258396; 52.5454035
Kanzowstraße; 14c; 10439; Prenzlauer Berg; Berlin; 13.4259430; 52.5453592
Wichertstraße; 30; 10439; Prenzlauer Berg; Berlin; 13.4235742; 52.5473025
Wichertstraße; 30A; 10439; Prenzlauer Berg; Berlin; 13.4237279; 52.5472346
Wichertstraße; 31; 10439; Prenzlauer Berg; Berlin; 13.4239020; 52.5471625
Wichertstraße; 32; 10439; Prenzlauer Berg; Berlin; 13.4240490; 52.5470989
Christinenstraße; 37; 10119; Prenzlauer Berg; Berlin; 13.4075363; 52.5304142
Prenzlauer Promenade; 46; 13089; ; Berlin; 13.4285204; 52.5614196
Prenzlauer Promenade; 107; 13189; ; Berlin; 13.4282486; 52.5717881
Prenzlauer Promenade; 110; 13189; ; Berlin; 13.4281176; 52.5712065
Prenzlauer Promenade; 111; 13189; ; Berlin; 13.4281167; 52.5710802
Prenzlauer Promenade; 112; 13189; ; Berlin; 13.4281157; 52.5709502
Prenzlauer Promenade; 113; 13189; ; Berlin; 13.4280204; 52.5708188
Prenzlauer Promenade; 114; 13189; ; Berlin; 13.4280194; 52.5706912
Prenzlauer Promenade; 115; 13189; ; Berlin; 13.4280185; 52.5705649
Ystader Straße; 15; 10437; Prenzlauer Berg; Berlin; 13.4050236; 52.5476272
Ystader Straße; 17; 10437; Prenzlauer Berg; Berlin; 13.4051624; 52.5472120
Stargarder Straße; 35; 10437; Prenzlauer Berg; Berlin; 13.4246500; 52.5435741
Prenzlauer Allee; 209; 10405; ; Berlin; 13.4223345; 52.5368112
Prenzlauer Allee; 180; 10405; Prenzlauer Berg; Berlin; 13.4266330; 52.5439499
Greifswalder Straße; 81-84; 10405; Prenzlauer Berg; Berlin; 13.4389797; 52.5408360
Kollwitzstraße; 54; 10405; Prenzlauer Berg; Berlin; 13.4167139; 52.5349205
Danziger Straße; 135; 10407; Prenzlauer Berg; Berlin; 13.4356430; 52.5352920
Rykestraße; 45; 10405; Prenzlauer Berg; Berlin; 13.4203566; 52.5365528
August-Lindemann-Straße; 10; 10247; Prenzlauer Berg; Berlin; 13.4642312; 52.5227937
Eldenaer Straße; 33; 10247; Prenzlauer Berg; Berlin; 13.4703677; 52.5206063
Eldenaer Straße; 36; 10247; Prenzlauer Berg; Berlin; 13.4640344; 52.5200671
August-Lindemann-Straße; 6A; 10247; Prenzlauer Berg; Berlin; 13.4637777; 52.5218954
August-Lindemann-Straße; 6B; 10247; Prenzlauer Berg; Berlin; 13.4638203; 52.5219768
August-Lindemann-Straße; 6C; 10247; Prenzlauer Berg; Berlin; 13.4638607; 52.5220517
August-Lindemann-Straße; 8; 10247; Prenzlauer Berg; Berlin; 13.4640872; 52.5224999
August-Lindemann-Straße; 9; 10247; Prenzlauer Berg; Berlin; 13.4635622; 52.5226351
James-Hobrecht-Straße; 9; 10247; Prenzlauer Berg; Berlin; 13.4676358; 52.5218442
Immanuelkirchstraße; 25; 10405; Prenzlauer Berg; Berlin; 13.4254408; 52.5321831
Wörther Straße; 33; 10405; Prenzlauer Berg; Berlin; 13.4188051; 52.5366314
Bötzowstraße; 36; 10407; Prenzlauer Berg; Berlin; 13.4352471; 52.5323216
Knaackstraße; 8; 10405; Prenzlauer Berg; Berlin; 13.4201422; 52.5340944
Kopenhagener Straße; 36B; 10437; Prenzlauer Berg; Berlin; 13.4008708; 52.5485281
Choriner Straße; 10; 10119; Prenzlauer Berg; Berlin; 13.4069122; 52.5327745
Choriner Straße; 12; 10119; Prenzlauer Berg; Berlin; 13.4071533; 52.5330244
Fehrbelliner Straße; 14; 10119; Prenzlauer Berg; Berlin; 13.4075530; 52.5319327
Fehrbelliner Straße; 15; 10119; Prenzlauer Berg; Berlin; 13.4066934; 52.5322580
Christinenstraße; 16; 10119; Prenzlauer Berg; Berlin; 13.4097119; 52.5318139
Christinenstraße; 17; 10119; Prenzlauer Berg; Berlin; 13.4098752; 52.5319678
Christinenstraße; 18; 10119; Prenzlauer Berg; Berlin; 13.4104725; 52.5320392
